scenario_id,family_id,terminal_state,q_code,candidate_action_label,action_sequence,parameter_policy,rationale,confidence,label_status
1e8a6811c332,F24,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
ecab76223d2d,F24,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
c19cc67991b6,F24,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
6f81dd6bc07d,F22,REPAIR,,REPAIR_F22_BLQ_DDIVP,parse_source -> canonicalize_blq -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
73ea552a3f99,F22,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
45474dd46c5a,F22,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
dffe69f32fe7,F22,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
77adb7ad9abc,F01,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
359ceb1ecebd,F01,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
bb957bdce84d,F24,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
d60f462aa054,F24,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
984c909e330c,F24,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
67e3db2f7790,F24,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
0f801f08010d,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
ef8db80f1222,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
218701598f6f,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
a20c54f66f63,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
f11bd56f43d0,F01,AUTO,,AUTO_F01_ADC,parse_source -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,{},auto-derived per v5.1 label rules,HIGH,draft
9ab2458604d5,F01,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
218a7501ffa4,F24,REPAIR,,REPAIR_F24_CMTROLE,parse_source -> assign_cmt_with_analyte_role -> assign_evid -> sort_records -> export_nonmem_ready,"{""analyte_role_declaration"": ""TOTAL_ANTIBODY|CONJUGATED_ADC|UNCONJUGATED_PAYLOAD"", ""cmt_analyte_policy"": ""multi_analyte_role_tagged""}",auto-derived per v5.1 label rules,HIGH,draft
738191558a0a,F24,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
6bf0fcff98d2,F24,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
38603854c714,F24,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
3a3c855fa37a,F22,REPAIR,,REPAIR_F22_DDIVP,parse_source -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
a6faa5da5bca,F22,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
e3cfd3b35940,F22,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
134590cc1f48,F22,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
7f70eb75b8ee,F01,REPAIR,,REPAIR_F01_BLQ,parse_source -> canonicalize_blq -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3""}",auto-derived per v5.1 label rules,HIGH,draft
c77fdaceda60,F01,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
b7119647d16f,F24,REPAIR,,REPAIR_F24_BLQ_CMTROLE,parse_source -> canonicalize_blq -> assign_cmt_with_analyte_role -> assign_evid -> sort_records -> export_nonmem_ready,"{""analyte_role_declaration"": ""TOTAL_ANTIBODY|CONJUGATED_ADC|UNCONJUGATED_PAYLOAD"", ""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""multi_analyte_role_tagged""}",auto-derived per v5.1 label rules,HIGH,draft
7439610e4171,F24,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
8a936d0d9a61,F24,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
b050c6dc1c4b,F24,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
512659819466,F22,REPAIR,,REPAIR_F22_BLQ_DDIVP,parse_source -> canonicalize_blq -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
2be777843e92,F22,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
8bc7a57ea736,F22,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
7d01bdd5c5a0,F22,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
a647d68bc575,F01,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
44af81f67d7b,F01,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
caaed19a38e2,F24,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
44ac8a94eea7,F24,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
447e1b9747a2,F24,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
60949c030f1e,F24,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
9ce56730b506,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
e41690a65ae2,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
d0251393d02b,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
34791f7c8e2e,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
84dc0bfad0ae,F01,AUTO,,AUTO_F01_BISPECIFIC,parse_source -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,{},auto-derived per v5.1 label rules,HIGH,draft
0c26d07c6db0,F01,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
bc3e954ba385,F25,REPAIR,,REPAIR_F25_CMTROLE,parse_source -> assign_cmt_with_analyte_role -> assign_evid -> sort_records -> export_nonmem_ready,"{""analyte_role_declaration"": ""PARENT|SOLUBLE_TARGET|DRUG_TARGET_COMPLEX"", ""cmt_analyte_policy"": ""multi_analyte_role_tagged""}",auto-derived per v5.1 label rules,HIGH,draft
18991520b561,F25,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
93dd0af7cedd,F25,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
3eb85101fdf7,F25,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
4a25add00f81,F22,REPAIR,,REPAIR_F22_DDIVP,parse_source -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
4f3efddd7cd1,F22,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
32310b34a009,F22,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
f6c2d630ffe5,F22,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
e6688edd690f,F01,REPAIR,,REPAIR_F01_BLQ,parse_source -> canonicalize_blq -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3""}",auto-derived per v5.1 label rules,HIGH,draft
d77bea60c680,F01,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
d16d99d6d48c,F25,REPAIR,,REPAIR_F25_BLQ_CMTROLE,parse_source -> canonicalize_blq -> assign_cmt_with_analyte_role -> assign_evid -> sort_records -> export_nonmem_ready,"{""analyte_role_declaration"": ""PARENT|SOLUBLE_TARGET|DRUG_TARGET_COMPLEX"", ""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""multi_analyte_role_tagged""}",auto-derived per v5.1 label rules,HIGH,draft
f452b4197db6,F25,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
159c1dfc38ee,F25,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
2383d357ff7f,F25,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
015bf001e289,F22,REPAIR,,REPAIR_F22_BLQ_DDIVP,parse_source -> canonicalize_blq -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
d4038d302153,F22,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
337ceed0a0e8,F22,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
e1f15bd3d8dc,F22,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
3ce560e3ad64,F01,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
0b9f013549b6,F01,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
d9a27d72f6a8,F25,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
8a3b5e1d01cf,F25,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
1bebca43f3c7,F25,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
337567d72316,F25,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
d1a166b95a3c,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
871c317f63b5,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
0e261193b49a,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
661871aca086,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
3649aeeb31c9,F01,AUTO,,AUTO_F01_BISPECIFIC,parse_source -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,{},auto-derived per v5.1 label rules,HIGH,draft
af9a2efa8f53,F01,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
01e7bd849ad8,F25,REPAIR,,REPAIR_F25_CMTROLE,parse_source -> assign_cmt_with_analyte_role -> assign_evid -> sort_records -> export_nonmem_ready,"{""analyte_role_declaration"": ""PARENT|SOLUBLE_TARGET|DRUG_TARGET_COMPLEX"", ""cmt_analyte_policy"": ""multi_analyte_role_tagged""}",auto-derived per v5.1 label rules,HIGH,draft
636533b390d5,F25,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
a62fa8159c51,F25,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
405776760eb9,F25,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
2191f7bfdfc3,F22,REPAIR,,REPAIR_F22_DDIVP,parse_source -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
6835fe6e3469,F22,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
0976275b8c97,F22,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
92fb5ee79430,F22,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
f3caa511112e,F01,REPAIR,,REPAIR_F01_BLQ,parse_source -> canonicalize_blq -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3""}",auto-derived per v5.1 label rules,HIGH,draft
d66f0ce572d3,F01,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
af23ef95cf7c,F25,REPAIR,,REPAIR_F25_BLQ_CMTROLE,parse_source -> canonicalize_blq -> assign_cmt_with_analyte_role -> assign_evid -> sort_records -> export_nonmem_ready,"{""analyte_role_declaration"": ""PARENT|SOLUBLE_TARGET|DRUG_TARGET_COMPLEX"", ""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""multi_analyte_role_tagged""}",auto-derived per v5.1 label rules,HIGH,draft
d5c2f20560e7,F25,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
a09d47f79d04,F25,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
96661e948ab1,F25,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
434ebee60156,F22,REPAIR,,REPAIR_F22_BLQ_DDIVP,parse_source -> canonicalize_blq -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
5de4c3f163cc,F22,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
6bcb4fd16ab6,F22,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
44fd77087ee7,F22,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
30c09510a3ad,F01,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
a80d531a9045,F01,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
8ffa895096f1,F25,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
42a94bfb09ee,F25,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
1c81cc3b0725,F25,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
6571fffa8c4a,F25,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
0fa81f8127b6,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
cc270394e342,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
33621408c075,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
45360b590cde,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
d464d5f1798e,F01,AUTO,,AUTO_F01_CELL_THERAPY,parse_source -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,{},auto-derived per v5.1 label rules,HIGH,draft
4164957970a0,F01,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
2d63fc501bb3,F01,REPAIR,,REPAIR_F01_CMTROLE,parse_source -> assign_cmt_with_analyte_role -> assign_evid -> sort_records -> export_nonmem_ready,"{""analyte_role_declaration"": ""VECTOR_COPY|CAR_POSITIVE_CELL"", ""cmt_analyte_policy"": ""multi_analyte_role_tagged""}",auto-derived per v5.1 label rules,HIGH,draft
75d8b898ad1b,F01,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
6315b299db46,F01,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
c1042983f38a,F01,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
f0a536ceb38c,F22,REPAIR,,REPAIR_F22_DDIVP,parse_source -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
bd787e88ae1d,F22,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
6c85bda20ef9,F22,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
c83d4995ef55,F22,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
8780d3e26214,F01,REPAIR,,REPAIR_F01_BLQ,parse_source -> canonicalize_blq -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3""}",auto-derived per v5.1 label rules,HIGH,draft
